Word,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX,Dom_Pos,mean_Clusters
regular,3,9,2,2,3,4,9,10,6,2,2,2,3,5,2,2,4,2,4,4,7,3,4,4,3,0,2.4,1.16,0,30,1,1727,Adjective,4.04
regulation,8,4,10,4,2,2,2,10,5,3,2,2,2,8,3,2,4,4,2,4,3,3,10,4,5,0,2,1.1,0,28,1,126,Noun,4.32
relate,2,9,3,8,2,3,3,2,2,2,10,4,2,2,2,2,5,2,2,2,2,10,2,2,2,0,2,1.28,0,27,1,242,Verb,3.48
relationship,2,7,2,4,2,2,10,9,2,2,2,2,2,3,4,9,2,4,10,7,6,3,2,2,3,0,2.8,1.19,0,28,1,3452,Noun,4.12
release,2,3,2,4,2,5,8,6,7,2,3,6,5,3,6,3,7,9,2,2,2,4,3,9,3,0,3.24,1.5,0,28,1,1851,Verb,4.32
relief,3,2,3,3,2,7,4,2,4,2,2,2,3,8,2,9,3,2,2,2,2,2,2,2,2,0,2.45,1.4,0,28,1,744,Noun,3.08
religious,4,3,5,7,4,3,3,8,2,4,3,3,4,5,6,9,3,2,7,5,5,4,3,2,2,0,2.5,1.46,0,30,1,707,Adjective,4.24
remedy,6,10,3,2,2,3,4,5,6,3,2,4,3,3,2,3,3,2,6,4,5,2,2,6,2,0,2.96,1.56,0,28,1,118,Noun,3.72
remember,4,4,3,5,3,2,5,5,2,2,2,2,2,2,5,2,3,10,6,6,2,2,2,3,4,0,2.41,1.52,0,27,1,27666,Verb,3.52
remove,10,5,7,4,2,5,10,5,2,2,3,2,2,2,2,4,2,2,3,3,5,4,6,2,2,0,3.14,1.48,0,28,1,1084,Verb,3.84
render,2,2,4,2,3,2,3,5,2,4,4,3,4,3,3,2,2,2,2,2,3,3,3,5,5,0,2.14,1.33,0,27,1,103,Verb,3
repair,9,3,5,2,4,2,10,8,2,2,8,3,2,2,9,2,3,2,4,4,3,8,2,2,3,0,3.32,1.49,0,28,1,450,Verb,4.16
repeat,3,2,3,2,2,3,2,3,2,3,2,5,2,2,2,3,2,3,3,5,2,2,3,2,4,0,2.9,1.4,0,28,1,1684,Verb,2.68
report,2,2,5,2,3,2,6,8,5,6,8,4,2,4,3,6,7,4,8,6,4,7,3,2,3,0,3.92,1.38,0,29,1,5508,Noun,4.48
represent,6,3,2,4,3,6,2,9,2,2,2,2,5,2,2,2,3,4,7,2,5,3,2,4,2,0,2.12,1.07,2,27,0.928571429,773,Verb,3.44
representative,8,2,7,7,6,3,7,3,3,4,7,4,3,2,3,2,2,5,4,6,6,6,3,4,2,0,3.39,1.2,0,29,1,270,Noun,4.36
requirement,5,5,5,6,4,3,4,9,3,2,5,2,10,2,2,7,2,7,5,5,5,7,5,5,2,0,2.52,1.43,0,28,1,73,Noun,4.68
research,3,4,2,2,7,2,5,10,2,5,2,3,2,2,2,2,7,6,5,6,10,7,5,2,2,0,3.03,1.4,0,28,1,1688,Noun,4.2
reserve,8,3,3,10,2,10,4,3,2,2,2,3,8,3,6,2,2,2,2,2,10,2,2,2,3,0,2.29,1.41,0,28,1,366,Noun,3.92
resident,9,9,2,5,10,2,2,8,3,9,6,9,8,2,8,2,10,9,7,9,6,3,2,4,6,0,4.03,1.13,0,29,1,374,Noun,6
resistance,2,4,2,4,2,3,3,2,2,2,2,10,3,8,2,3,5,2,2,2,3,8,2,2,9,0,2.68,1.36,0,28,1,431,Noun,3.56
resolution,3,2,4,4,5,6,5,4,8,5,7,6,9,3,6,6,6,7,2,3,3,5,7,4,3,0,2.37,1.35,0,28,1,150,Noun,4.92
resolve,5,3,4,8,6,6,3,2,3,5,3,5,2,3,3,3,2,3,5,6,3,4,4,4,8,0,1.96,1.14,0,27,1,247,Verb,4.12
resource,3,3,2,5,9,2,2,2,8,8,7,3,2,2,3,2,10,5,10,3,5,3,2,2,2,0,2.55,1.3,1,28,0.966666667,83,Noun,4.2
respect,7,2,8,7,4,2,5,2,6,3,3,5,5,8,5,2,2,6,4,5,2,2,3,4,4,0,2.04,1.27,0,28,1,3644,Noun,4.24
respond,2,4,5,3,5,3,5,2,3,2,9,2,2,2,10,3,3,2,2,4,2,2,3,4,2,0,2.64,1.42,0,27,1,719,Verb,3.44
response,2,2,4,7,6,2,5,5,10,10,3,5,2,6,5,10,2,4,2,4,2,3,2,9,4,0,3,1.46,0,28,1,821,Noun,4.64
responsibility,10,2,5,6,4,2,4,3,4,4,8,4,4,10,2,4,5,5,7,6,5,4,4,2,5,0,1.4,0.67,0,28,1,1806,Noun,4.76
responsible,2,7,9,2,4,5,9,2,6,2,4,2,10,2,2,2,4,5,2,4,3,2,7,4,5,0,1.69,1,0,30,1,2298,Adjective,4.24
rest,4,2,4,2,5,5,4,4,3,4,3,3,5,2,9,2,4,3,2,4,2,2,4,5,2,0,3.03,1.3,0,28,1,10861,Noun,3.56
retain,7,4,2,7,2,3,5,3,2,2,4,6,2,2,3,2,6,6,2,5,2,7,5,7,2,0,2.32,1.06,0,27,1,121,Verb,3.92
return,2,2,8,5,2,3,7,2,6,4,2,4,3,4,2,4,4,3,2,2,3,2,2,3,4,0,2.97,1.48,0,28,1,4676,Verb,3.4
reverse,6,6,2,3,5,6,7,5,5,6,2,6,2,2,2,6,7,2,6,3,6,2,2,6,6,0,3.38,1.24,0,28,1,560,Verb,4.44
review,3,3,2,5,2,6,5,4,6,2,2,5,2,2,2,4,2,4,3,5,2,2,3,2,2,0,2.81,1.36,0,28,1,755,Noun,3.2
revision,8,5,2,2,4,5,6,6,2,4,6,8,6,3,5,3,2,2,7,2,2,7,4,8,7,0,2.74,1.56,1,28,0.964285714,29,Noun,4.64
rich,9,2,3,2,5,10,2,8,3,2,3,4,4,7,2,4,2,4,2,10,3,3,2,10,6,0,2.79,1.57,0,30,1,4100,Adjective,4.48
right,5,4,3,7,4,2,5,9,4,3,9,6,5,8,6,6,4,6,5,2,8,2,4,3,6,0,3.47,1.76,0,30,1,204428,Adverb,5.04
rise,5,6,2,6,3,4,2,5,3,4,5,7,2,2,4,2,5,9,2,2,9,6,4,2,2,0,4.04,1.22,0,28,1,1399,Verb,4.12
road,3,2,2,2,2,2,5,10,5,2,10,5,2,2,2,2,2,5,5,2,2,2,5,8,3,0,4.75,0.8,0,29,1,5709,Noun,3.68
rocket,2,3,2,5,3,2,2,2,4,2,2,3,2,4,3,2,3,3,2,5,3,3,4,2,3,0,4.73,0.83,0,29,1,604,Noun,2.84
roman,2,4,5,4,2,4,3,4,2,4,3,3,5,2,2,2,2,3,3,5,2,5,3,4,4,0,3.33,1.39,0,31,1,534,Adjective,3.28
root,2,2,5,5,2,3,7,5,3,5,2,2,2,7,2,8,2,3,6,2,2,7,2,3,6,0,4.34,1.11,0,29,1,534,Noun,3.8
round,2,2,7,3,9,10,6,2,2,2,7,8,2,2,5,2,2,10,2,2,8,10,4,2,2,0,3.9,1.4,0,31,1,3393,Adjective,4.52
rule,2,2,5,3,2,4,5,2,4,3,2,2,6,2,2,5,5,2,2,2,6,4,2,2,5,0,2.57,1.37,0,28,1,2455,Noun,3.24
run,2,5,2,2,2,3,2,2,2,2,2,3,2,2,2,3,7,3,2,3,7,4,5,2,3,0,4.31,1.05,0,28,1,17878,Verb,2.96
safe,8,4,3,3,8,4,3,2,3,6,2,2,2,3,2,2,9,2,2,10,2,2,3,4,2,0,3.41,1.55,0,31,1,7303,Adjective,3.72
safety,3,7,2,2,3,7,2,5,6,2,2,7,3,7,2,2,2,3,5,2,5,2,3,3,3,0,2.37,1.31,0,28,1,1649,Noun,3.6
sale,2,4,2,5,9,7,2,9,6,2,9,7,2,5,3,10,2,8,8,8,9,3,2,3,4,0,3.37,1.3,0,29,1,1295,Noun,5.24
satisfaction,4,5,4,6,4,9,7,6,2,7,7,2,2,3,3,5,2,2,2,6,2,6,9,4,4,0,1.9,1.21,1,28,0.966666667,355,Noun,4.52
satisfy,2,2,2,2,4,2,6,5,2,3,6,2,3,2,2,2,7,2,3,6,3,8,3,2,6,0,2.04,1.09,0,27,1,286,Verb,3.48
save,2,3,2,3,2,4,5,2,5,2,5,2,4,3,2,2,2,3,4,4,2,4,4,5,3,0,2.42,1.1,0,27,1,8278,Verb,3.16
say,2,2,9,2,4,4,2,5,3,5,3,2,5,3,3,2,3,2,2,2,2,4,3,2,4,0,2.58,1.27,0,27,1,83629,Verb,3.2
scale,2,3,2,2,2,2,5,7,2,2,2,2,2,2,2,8,3,7,8,3,5,3,3,2,2,0,4.39,0.83,0,29,1,485,Noun,3.32
scene,2,3,4,3,3,2,8,2,3,2,3,5,3,3,7,2,8,3,2,2,3,2,3,2,2,0,3.93,1.33,0,29,1,3807,Noun,3.28
school,4,3,2,6,2,3,2,2,2,3,6,2,2,4,2,2,2,2,6,2,3,3,10,3,3,0,4.79,0.57,0,29,1,16989,Noun,3.24
scientific,2,3,4,2,8,7,3,2,2,3,9,3,2,3,3,3,6,3,10,2,3,8,8,2,8,0,2.45,1.43,0,30,1,580,Adjective,4.36
sea,10,8,8,5,2,2,8,9,2,3,2,2,2,3,2,7,5,7,2,9,10,9,4,3,3,0,4.79,0.49,0,29,1,3052,Noun,5.08
search,8,3,5,6,10,4,2,2,5,2,2,9,3,2,2,8,6,4,8,4,9,7,3,3,2,0,3,1.6,0,28,1,2467,Noun,4.76
season,2,4,4,2,7,4,5,3,6,2,2,5,2,2,2,2,2,2,8,7,4,2,2,3,3,0,3.32,1.25,0,28,1,1605,Noun,3.48
seat,4,2,7,6,2,3,2,6,6,2,2,2,5,3,2,2,2,2,4,6,5,2,3,5,6,0,4.78,0.58,0,29,1,4018,Noun,3.64
second,3,2,4,5,3,2,3,3,6,2,4,3,5,2,2,5,4,3,2,3,2,2,6,7,7,0,3.3,1.61,0,28,1,14513,Noun,3.6
secret,7,3,4,2,3,5,3,4,3,5,4,2,3,3,4,2,4,2,2,4,3,2,4,2,2,0,2.19,1.39,0,28,1,5585,Noun,3.28
section,2,2,2,3,2,3,2,3,5,6,2,2,4,3,3,3,2,5,4,2,2,5,2,3,2,0,3.24,1.21,0,28,1,1394,Noun,2.96
sector,3,6,8,10,4,4,5,7,4,2,3,2,5,2,6,7,6,2,3,2,4,2,4,3,10,0,3.41,1.18,0,29,1,360,Noun,4.56
secure,4,2,2,7,3,4,3,5,8,2,2,6,3,3,5,2,2,4,3,2,2,6,3,3,3,0,2.69,1.41,1,27,0.962962963,1241,Verb,3.56
security,3,5,4,5,4,2,6,3,10,4,3,4,2,7,3,5,3,2,5,3,2,5,5,4,4,0,2.82,1.44,0,28,1,4810,Noun,4.12
see,4,4,3,2,3,4,9,4,7,6,2,2,3,3,9,5,7,5,4,3,4,5,3,2,4,0,3.21,1.57,0,28,1,130393,Verb,4.28
seem,3,4,8,10,2,2,4,7,2,4,5,2,2,5,8,6,2,2,2,3,4,3,4,2,3,0,1.75,1,0,27,1,7131,Verb,3.96
self,6,3,2,3,2,4,8,2,3,2,4,3,8,4,6,2,4,4,3,4,5,5,3,8,6,0,3.1,1.71,0,28,1,722,Noun,4.16
sell,2,5,5,2,4,3,2,3,5,2,2,5,2,4,5,2,3,2,2,2,2,2,3,2,3,0,3.35,1.38,1,28,0.962962963,4705,Verb,2.96
send,3,2,2,3,10,2,10,6,7,6,5,3,6,4,2,2,2,4,5,7,2,2,3,3,9,0,2.7,1.23,0,27,1,9169,Verb,4.4
senior,8,10,8,2,2,4,2,4,4,2,2,2,2,4,5,2,3,2,2,7,8,2,2,2,4,0,2.97,1.45,0,30,1,1339,Adjective,3.8
sense,2,4,6,2,4,5,3,5,4,2,2,2,2,2,3,2,2,2,3,3,7,2,2,2,4,0,2.61,1.45,0,28,1,6722,Noun,3.08
sensitive,4,2,3,2,6,7,8,2,2,5,5,3,2,2,2,2,6,2,3,8,2,2,7,6,7,0,2.21,1.4,0,30,1,1149,Adjective,4
separate,2,2,2,2,2,3,3,2,4,3,2,2,2,7,8,2,2,7,2,2,3,6,2,2,3,0,3.25,1.24,0,30,1,1107,Adjective,3.08
series,2,2,3,2,2,2,2,2,2,2,2,5,2,2,3,6,2,2,2,2,4,7,5,3,2,0,2.92,1.26,0,28,1,1028,Noun,2.8
seriousness,2,2,2,2,2,2,3,6,4,2,2,3,5,2,3,4,3,2,4,4,2,3,6,2,4,0,1.5,0.82,0,28,1,64,Noun,3.04
serve,7,7,4,10,2,6,2,6,2,2,4,6,6,4,2,3,4,5,6,3,3,7,7,2,3,0,3.78,1.28,0,28,1,1935,Verb,4.52
service,7,8,5,5,5,2,6,2,5,2,2,3,3,2,3,3,4,6,4,5,8,6,4,7,5,0,2.21,1.26,0,28,1,4076,Noun,4.48
session,6,5,3,5,5,7,4,4,6,5,3,6,3,6,4,6,5,8,4,6,6,2,6,2,5,0,2.58,1.39,0,28,1,678,Noun,4.88
set,4,3,4,2,3,2,5,2,6,7,6,5,4,2,6,3,5,5,2,2,2,9,6,2,3,0,3.41,1.5,0,28,1,11805,Verb,4
settlement,2,4,5,10,2,4,4,2,3,6,2,4,8,7,3,4,2,3,6,3,2,2,2,5,2,0,3.07,1.39,0,28,1,322,Noun,3.88
several,3,2,3,4,3,4,4,3,5,3,2,5,3,2,2,3,3,3,2,2,2,3,2,5,6,0,3,1.39,0,29,1,1978,Determiner,3.16
severe,2,3,2,2,10,6,5,2,3,2,2,3,2,8,2,8,2,2,2,4,3,2,9,7,3,0,2.43,1.1,1,30,0.965517241,480,Adjective,3.84
severely,2,8,7,3,2,2,9,3,3,2,3,2,7,2,2,2,2,2,4,9,3,2,2,2,3,0,1.76,1.12,0,29,1,154,Adverb,3.52
sex,2,7,9,5,4,2,3,2,2,2,2,6,2,2,9,5,3,3,4,4,2,10,3,5,3,0,4.1,0.94,0,29,1,7761,Noun,4.04
sexual,6,5,5,2,10,2,4,2,6,7,3,2,10,10,3,2,2,7,3,3,3,6,8,6,7,0,2.5,1.33,2,30,0.928571429,1693,Adjective,4.96
shape,8,5,2,2,2,5,7,9,2,2,3,3,2,2,8,4,5,2,5,4,2,2,4,3,2,0,3.14,1.51,0,28,1,1542,Noun,3.8
share,10,3,4,3,2,4,4,3,4,3,2,4,2,2,5,2,4,2,2,2,2,4,3,4,2,0,2.96,1.32,0,28,1,3545,Verb,3.28
sharp,6,2,4,2,2,3,3,3,3,2,2,3,3,2,3,2,10,2,7,4,5,3,4,2,2,0,3.86,1.22,0,31,1,1213,Adjective,3.36
shift,2,7,2,2,2,5,2,3,2,2,4,4,2,3,2,2,5,6,3,5,5,6,4,2,3,0,2.81,1.3,2,28,0.928571429,1164,Noun,3.4
short,5,2,2,3,2,2,2,2,2,2,2,2,3,5,5,2,2,2,3,3,2,8,4,3,2,0,3.61,1.41,0,31,1,4367,Adjective,2.88
shot,6,5,2,2,4,6,2,3,6,3,4,7,3,5,2,9,2,5,2,7,5,4,5,3,4,0,4.44,0.89,0,29,1,11599,Noun,4.24
show,2,4,2,2,2,2,2,4,6,2,4,3,2,3,2,2,2,2,2,2,2,4,2,3,2,0,3.97,0.93,0,28,1,24906,Verb,2.6
showing,8,7,7,4,2,4,9,4,9,2,3,8,5,2,2,8,7,3,4,2,6,2,7,2,2,0,3.06,1.36,0,28,1,1587,Verb,4.76
sick,3,2,8,8,7,2,2,4,2,5,2,2,3,7,8,4,2,2,3,8,9,6,2,4,3,0,2.97,1.4,0,30,1,8437,Adjective,4.32
side,2,7,8,2,5,3,4,2,2,3,2,4,2,2,4,2,2,2,5,2,2,6,2,2,3,0,3.68,1.33,0,29,1,10247,Noun,3.2
sign,4,4,2,2,3,2,8,3,2,2,3,3,3,8,5,10,2,3,9,4,6,3,6,2,4,0,4.62,0.62,0,28,1,6797,Verb,4.12
significance,2,3,2,9,9,10,8,4,10,7,9,2,2,3,6,6,2,9,2,5,4,2,3,2,2,0,1.68,1.16,0,28,1,178,Noun,4.92
similar,2,4,3,2,5,5,10,2,9,3,9,4,3,6,9,6,3,8,6,3,2,3,5,2,4,0,2.46,1.26,0,30,1,695,Adjective,4.72
simple,3,5,8,8,5,10,5,2,9,9,4,6,7,9,7,9,6,10,8,8,5,6,9,5,9,0,1.62,0.98,0,30,1,4555,Adjective,6.88
single,2,2,4,3,5,6,2,2,6,2,2,2,2,2,6,4,3,3,2,2,8,2,3,6,2,0,3.27,1.35,0,30,1,3676,Adjective,3.32
sit,2,3,2,4,2,3,3,3,2,2,3,4,3,2,3,2,3,2,3,2,2,2,3,2,2,0,4.8,0.55,0,28,1,15879,Verb,2.56
site,2,10,2,3,10,3,8,2,4,2,2,6,2,7,2,2,3,2,3,7,3,2,8,2,2,0,4.56,0.89,0,29,1,980,Noun,3.96
situation,2,6,8,2,5,6,3,3,3,6,6,2,4,3,4,7,7,2,3,3,4,3,8,2,2,0,2.03,1.15,0,28,1,4207,Noun,4.16
six,2,2,7,3,7,2,2,2,6,3,2,6,2,3,3,3,3,3,2,2,2,2,9,3,4,0,3.43,1.57,0,28,1,10176,Number,3.4
slow,2,7,9,5,5,2,2,2,2,8,10,2,8,7,5,3,2,5,2,3,5,2,7,10,8,0,3.28,1.25,0,30,1,3877,Adjective,4.92
small,6,6,2,3,2,2,5,2,5,5,2,3,4,4,6,3,4,3,3,3,2,6,4,2,2,0,3.22,1.67,0,30,1,6373,Adjective,3.56
smooth,3,3,5,3,5,2,10,6,4,5,4,5,2,3,2,5,9,3,6,6,10,8,4,2,5,0,3.81,1.24,0,31,1,932,Adjective,4.8
so,4,2,3,4,4,2,3,2,4,5,5,4,7,4,2,3,4,2,6,4,3,6,2,5,3,0,1.42,0.95,1,29,0.962962963,216452,Adverb,3.72
social,2,5,4,5,8,4,5,9,5,5,4,3,4,2,3,2,3,2,2,5,3,7,3,5,2,0,2.27,1.28,0,30,1,1703,Adjective,4.08
solid,8,2,5,10,7,4,7,2,10,6,7,7,8,8,9,8,3,7,2,3,2,10,2,6,9,0,4.42,0.81,0,32,1,998,Adjective,6.08
sound,2,2,2,3,2,3,5,4,5,4,2,4,4,9,2,2,10,9,10,5,2,2,3,2,2,0,3.7,1.44,0,28,1,7313,Verb,4
source,2,10,3,5,4,2,2,5,2,2,2,4,2,2,7,2,2,2,2,4,2,3,3,3,2,0,2.96,1.48,0,28,1,1437,Noun,3.16
south,8,5,2,6,8,5,5,5,3,3,4,6,10,2,2,3,3,3,5,3,9,5,2,10,3,0,3.84,1.27,0,29,1,3288,Noun,4.8
sovereign,4,8,3,8,6,6,4,10,9,9,2,2,4,6,2,7,10,3,10,6,3,3,2,10,4,0,2.04,1.37,0,28,1,128,Noun,5.64
space,5,4,2,3,4,3,5,5,6,2,10,2,5,2,4,4,8,3,4,2,4,2,4,3,3,0,3.54,1.48,0,29,1,3369,Noun,3.96
spare,5,3,3,3,2,2,3,9,3,9,2,2,2,10,2,2,3,2,7,3,10,9,8,2,9,0,3.48,1.33,0,28,1,1573,Verb,4.6
special,4,7,4,6,10,3,4,5,2,2,4,2,5,5,3,5,2,5,4,4,5,7,2,4,3,0,1.76,1.02,0,30,1,7577,Adjective,4.28
specify,6,2,2,2,10,5,4,5,8,4,3,3,3,2,6,3,3,4,8,3,3,3,6,2,9,0,2.3,1.32,0,27,1,46,Verb,4.36
speed,6,9,4,8,5,3,4,4,5,7,10,7,7,9,8,2,3,9,3,6,9,9,2,3,2,0,3.62,1.29,0,29,1,2104,Noun,5.76
spirit,6,2,2,3,5,2,5,2,4,3,3,2,4,5,2,4,2,2,2,5,9,3,2,2,5,0,1.6,1.04,0,28,1,2517,Noun,3.44
sponsor,8,4,4,2,5,2,6,2,3,2,2,6,6,5,2,2,7,3,3,4,6,5,3,8,2,0,3.28,1.67,0,28,1,273,Noun,4.08
spread,2,3,7,2,5,6,2,3,3,2,3,2,3,3,5,10,2,2,3,5,2,8,2,3,3,0,3.68,1.44,0,28,1,1596,Verb,3.64
spring,7,2,3,3,5,2,3,6,10,3,2,3,3,10,7,3,2,10,6,3,2,2,2,4,3,0,3.89,1.12,0,29,1,1597,Noun,4.24
square,3,10,2,3,6,2,6,9,9,7,2,2,2,4,2,2,5,9,5,10,2,9,7,10,4,0,4.33,0.84,0,29,1,1620,Noun,5.28
stage,4,2,2,5,3,3,2,2,8,8,3,4,10,2,2,7,2,3,7,4,3,4,5,4,3,0,4.64,0.91,0,29,1,2324,Noun,4.08
stake,2,5,2,2,3,2,5,3,2,5,2,2,5,3,6,4,3,5,3,2,5,2,2,3,3,0,4.21,1.26,0,29,1,847,Noun,3.24
stand,5,4,3,9,2,8,5,4,7,8,4,2,2,4,2,2,2,2,3,2,3,2,4,4,5,0,4.16,1.25,0,28,1,11536,Verb,3.92
standard,6,3,8,5,9,6,8,7,4,3,6,2,6,10,9,5,4,5,4,7,3,5,10,2,4,0,1.83,1.15,0,30,1,940,Adjective,5.64
standing,10,3,3,4,2,2,4,7,2,10,2,3,2,10,9,2,2,8,3,2,2,10,3,2,7,0,4.04,1.32,0,28,1,3994,Verb,4.56
start,2,3,2,2,2,3,2,2,10,3,2,2,2,5,2,2,4,5,3,2,2,3,2,3,2,0,2.71,1.18,0,27,1,17345,Verb,2.88
starting,10,2,2,4,4,9,3,7,6,10,2,2,3,10,2,3,5,4,2,2,2,2,3,2,2,0,2.14,1.33,0,27,1,3558,Verb,4.12
state,5,5,6,5,4,2,6,5,2,4,4,2,5,2,5,4,4,3,7,2,2,4,2,4,2,0,3.52,1.45,0,29,1,5500,Noun,3.84
statement,6,9,2,9,2,5,2,6,9,7,7,3,5,4,2,6,8,6,8,4,9,5,8,4,4,0,2.96,1.17,0,28,1,1491,Noun,5.6
station,2,3,2,2,10,6,8,7,4,2,10,3,2,2,6,8,2,8,2,2,2,2,3,2,2,0,4.32,1.16,0,29,1,4033,Noun,4.08
stay,2,2,4,5,2,8,5,7,5,2,2,2,3,8,2,3,7,7,2,5,2,7,4,5,3,0,2.15,1.35,0,27,1,26298,Verb,4.16
step,4,5,2,5,2,2,2,2,4,2,3,2,3,2,3,6,6,8,3,2,4,8,5,3,2,0,4.54,0.79,0,28,1,6052,Verb,3.6
steps,4,6,2,4,8,3,3,2,2,3,6,2,4,2,3,2,3,2,5,2,10,2,2,3,3,0,4.39,1.23,0,29,1,1259,Noun,3.52
still,3,9,4,4,4,5,3,7,5,9,7,4,3,2,3,6,10,2,5,6,4,3,4,2,4,0,3.46,1.35,0,30,1,40225,Adverb,4.72
stimulate,2,2,2,3,2,2,4,2,3,3,2,2,4,2,2,2,2,2,2,5,3,3,2,2,2,0,3.22,1.4,0,28,1,70,Verb,2.48
stock,5,4,4,10,2,2,2,6,3,6,9,10,2,2,5,9,4,8,3,4,7,3,7,6,8,0,4.19,0.8,1,29,0.962962963,1300,Noun,5.24
stop,3,4,2,2,2,3,2,4,3,5,2,4,2,2,3,2,5,4,2,3,2,3,2,4,2,0,3.68,1.28,0,28,1,36071,Verb,2.88
storage,9,9,9,5,9,8,5,5,9,3,9,6,4,5,3,4,9,4,10,4,2,2,10,2,2,0,3.47,1.2,0,29,1,452,Noun,5.88
street,2,5,8,2,2,3,4,2,9,2,4,3,8,3,7,5,2,6,3,2,3,3,8,5,9,0,4.75,0.76,0,29,1,7557,Noun,4.4
strength,4,4,6,4,8,2,2,2,2,2,3,4,3,2,3,2,2,5,2,5,2,4,6,2,2,0,2.96,1.43,0,28,1,1883,Noun,3.32
strengthen,2,3,5,3,10,4,3,8,4,3,4,2,2,2,2,2,3,3,2,4,3,4,4,7,6,0,2.5,1.22,0,27,1,82,Verb,3.8
stress,3,2,2,2,2,2,8,3,2,3,3,2,9,2,2,2,2,9,2,2,3,9,2,2,4,0,2.62,1.32,0,28,1,796,Noun,3.36
strike,2,2,2,2,2,2,3,2,2,2,2,2,4,3,2,7,4,2,2,2,2,2,3,2,4,0,4.07,1.24,0,28,1,2324,Verb,2.56
strip,7,8,3,7,3,2,3,8,3,5,3,4,2,2,2,2,2,5,5,6,2,2,5,7,2,0,3.75,1.29,0,29,1,800,Noun,4
structure,4,2,2,3,7,2,7,2,2,2,3,2,2,7,2,6,3,3,2,3,8,3,2,7,4,0,4.03,1.43,0,29,1,519,Noun,3.6
struggle,2,7,4,3,3,2,10,3,3,3,2,5,5,3,2,4,2,3,5,3,3,2,5,2,5,0,2.79,1.42,0,28,1,682,Noun,3.64
study,2,2,9,5,3,2,9,3,2,3,9,2,7,2,3,2,9,3,3,3,2,2,8,3,4,0,3.7,1.44,0,29,1,2501,Noun,4.08
style,2,2,2,3,3,2,2,4,3,4,2,2,2,3,2,3,2,3,3,2,5,2,2,2,2,0,2.67,1.37,0,28,1,1534,Noun,2.56
sub,4,3,2,4,6,4,3,2,3,4,8,2,2,2,9,2,2,2,9,4,6,4,7,2,2,0,3.46,1.59,3,29,0.888888889,390,Noun,3.92
subject,4,3,4,9,10,3,3,3,3,4,3,6,2,2,3,4,3,6,6,6,7,2,2,4,2,0,3.14,1.68,0,28,1,1885,Noun,4.16
submission,4,9,4,2,8,4,3,7,10,3,2,2,5,2,6,5,2,2,2,2,4,2,4,3,2,0,3,1.36,0,28,1,55,Noun,3.96
submit,3,5,10,5,2,10,7,8,3,2,4,8,6,7,8,2,3,4,2,2,4,4,5,4,4,0,2.68,1.47,0,27,1,282,Verb,4.88
substantial,3,6,4,2,2,2,3,2,3,3,2,3,2,4,7,3,4,7,2,4,3,8,2,4,3,0,2.03,1.03,0,30,1,182,Adjective,3.52
substitute,4,4,2,4,2,3,5,2,3,2,2,6,2,6,2,3,6,4,2,5,2,2,3,2,5,0,2.82,1.52,0,28,1,238,Noun,3.32
suffer,10,6,4,2,2,3,2,2,10,3,4,8,3,2,2,2,8,2,2,7,2,6,5,3,9,0,2.28,1.1,0,27,1,1148,Verb,4.36
suffering,2,2,2,5,9,9,6,6,2,2,9,2,2,2,2,3,4,3,6,5,4,4,5,2,6,0,2.39,1.34,0,27,1,991,Verb,4.16
suggest,10,4,5,2,3,5,9,2,2,4,3,2,10,2,3,7,2,2,5,2,5,2,10,2,4,0,1.8,1.12,0,27,1,2001,Verb,4.28
suggestion,7,2,3,9,7,3,8,2,5,5,8,2,7,8,8,6,2,7,7,6,7,6,8,6,7,0,2.23,1.14,0,28,1,622,Noun,5.84
suit,10,3,3,2,10,2,3,5,2,2,2,2,2,4,2,4,6,2,2,5,4,3,2,2,5,0,4.97,0.19,0,29,1,3499,Noun,3.56
sum,3,3,5,3,3,2,5,2,2,2,2,3,3,3,2,3,5,9,2,4,3,3,3,5,2,0,2.89,1.5,0,28,1,523,Noun,3.28
supply,2,2,3,5,9,5,8,7,3,3,2,3,2,3,5,2,3,9,3,5,3,7,2,2,6,0,3.43,1.4,0,29,1,952,Noun,4.16
support,4,2,3,3,4,2,2,2,2,2,3,5,2,5,3,3,3,4,3,4,4,2,5,6,2,0,2.83,1.29,0,28,1,2587,Noun,3.2
suppress,5,3,4,3,3,2,3,2,2,4,2,3,5,3,3,3,2,3,3,2,2,5,4,2,5,0,2.22,1.28,0,27,1,76,Verb,3.12
supreme,10,2,3,2,3,3,4,4,2,10,3,3,9,5,2,6,2,4,3,3,8,2,2,4,2,0,2,1.25,0,30,1,447,Adjective,4.04
sure,7,3,10,2,9,3,4,2,9,3,10,2,2,3,2,2,2,10,7,4,2,2,10,2,2,0,1.73,0.92,1,30,0.962962963,56091,Adjective,4.56
surface,9,3,9,2,4,6,2,2,3,3,6,2,9,2,5,4,9,9,7,3,2,10,2,6,3,0,4.26,1.13,0,29,1,930,Noun,4.88
survey,2,5,7,2,3,2,2,2,3,5,2,5,3,3,3,4,4,5,2,2,4,3,9,4,2,0,4.08,1.19,0,29,1,227,Noun,3.52
